ds,y,hour,hour_sin,hour_cos,weekday,is_weekend,month,weather,lag_1,lag_24,rolling_mean_3h,rolling_mean_12h
2025-01-02 00:00:00,31323.0,0,0.0,1.0,3,0,1,unknown,33465.0,34566.0,32532.333333333332,51925.333333333336
2025-01-02 01:00:00,27139.0,1,0.25881904510252074,0.9659258262890683,3,0,1,unknown,31323.0,50979.0,30461.666666666668,51081.0
2025-01-02 02:00:00,30240.0,2,0.49999999999999994,0.8660254037844387,3,0,1,unknown,27139.0,45016.0,30642.333333333332,48649.333333333336
2025-01-02 03:00:00,23630.0,3,0.7071067811865476,0.7071067811865476,3,0,1,unknown,30240.0,32939.0,29567.333333333332,45772.583333333336
2025-01-02 04:00:00,28376.0,4,0.8660254037844386,0.5000000000000001,3,0,1,unknown,23630.0,23765.0,27003.0,42297.75
2025-01-02 05:00:00,40283.0,5,0.9659258262890683,0.25881904510252074,3,0,1,unknown,28376.0,23542.0,27415.333333333332,39177.833333333336
2025-01-02 06:00:00,57420.0,6,1.0,6.123233995736766e-17,3,0,1,unknown,40283.0,27627.0,30763.0,36393.666666666664
2025-01-02 07:00:00,74786.0,7,0.9659258262890683,-0.25881904510252063,3,0,1,unknown,57420.0,28028.0,42026.333333333336,36246.166666666664
2025-01-02 08:00:00,74826.0,8,0.8660254037844387,-0.4999999999999998,3,0,1,unknown,74786.0,27521.0,57496.333333333336,37957.0
2025-01-02 09:00:00,76154.0,9,0.7071067811865476,-0.7071067811865475,3,0,1,unknown,74826.0,30647.0,69010.66666666667,40468.333333333336
2025-01-02 10:00:00,82258.0,10,0.49999999999999994,-0.8660254037844387,3,0,1,unknown,76154.0,27715.0,75255.33333333333,43686.583333333336
2025-01-02 11:00:00,88190.0,11,0.258819045102521,-0.9659258262890682,3,0,1,unknown,82258.0,32667.0,77746.0,48325.0
2025-01-02 12:00:00,90826.0,12,1.2246467991473532e-16,-1.0,3,0,1,unknown,88190.0,41455.0,82200.66666666667,52885.416666666664
2025-01-02 13:00:00,90416.0,13,-0.2588190451025208,-0.9659258262890683,3,0,1,unknown,90826.0,56319.0,87091.33333333333,57844.0
2025-01-02 14:00:00,95921.0,14,-0.4999999999999997,-0.8660254037844388,3,0,1,unknown,90416.0,64761.0,89810.66666666667,63117.083333333336
2025-01-02 15:00:00,99841.0,15,-0.7071067811865471,-0.7071067811865479,3,0,1,unknown,95921.0,65328.0,92387.66666666667,68590.5
2025-01-02 16:00:00,105444.0,16,-0.8660254037844385,-0.5000000000000004,3,0,1,unknown,99841.0,65815.0,95392.66666666667,74941.41666666667
2025-01-02 17:00:00,102519.0,17,-0.9659258262890683,-0.25881904510252063,3,0,1,unknown,105444.0,73693.0,100402.0,81363.75
2025-01-02 18:00:00,90943.0,18,-1.0,-1.8369701987210297e-16,3,0,1,unknown,102519.0,59190.0,102601.33333333333,86550.08333333333
2025-01-02 19:00:00,75409.0,19,-0.9659258262890684,0.2588190451025203,3,0,1,unknown,90943.0,54256.0,99635.33333333333,89343.66666666667
2025-01-02 20:00:00,61905.0,20,-0.8660254037844386,0.5000000000000001,3,0,1,unknown,75409.0,44690.0,89623.66666666667,89395.58333333333
2025-01-02 21:00:00,56316.0,21,-0.7071067811865477,0.7071067811865474,3,0,1,unknown,61905.0,37535.0,76085.66666666667,88318.83333333333
2025-01-02 22:00:00,54498.0,22,-0.5000000000000004,0.8660254037844384,3,0,1,unknown,56316.0,26597.0,64543.333333333336,86665.66666666667
2025-01-02 23:00:00,44903.0,23,-0.25881904510252157,0.9659258262890681,3,0,1,unknown,54498.0,33465.0,57573.0,84352.33333333333
2025-01-03 00:00:00,45671.0,0,0.0,1.0,4,0,1,unknown,44903.0,31323.0,51905.666666666664,80745.08333333333
2025-01-03 01:00:00,36689.0,1,0.25881904510252074,0.9659258262890683,4,0,1,unknown,45671.0,27139.0,48357.333333333336,76982.16666666667
2025-01-03 02:00:00,36827.0,2,0.49999999999999994,0.8660254037844387,4,0,1,unknown,36689.0,30240.0,42421.0,72504.91666666667
2025-01-03 03:00:00,24604.0,3,0.7071067811865476,0.7071067811865476,4,0,1,unknown,36827.0,23630.0,39729.0,67580.41666666667
2025-01-03 04:00:00,28185.0,4,0.8660254037844386,0.5000000000000001,4,0,1,unknown,24604.0,28376.0,32706.666666666668,61310.666666666664
2025-01-03 05:00:00,36632.0,5,0.9659258262890683,0.25881904510252074,4,0,1,unknown,28185.0,40283.0,29872.0,54872.416666666664
2025-01-03 06:00:00,56684.0,6,1.0,6.123233995736766e-17,4,0,1,unknown,36632.0,57420.0,29807.0,49381.833333333336
2025-01-03 07:00:00,76853.0,7,0.9659258262890683,-0.25881904510252063,4,0,1,unknown,56684.0,74786.0,40500.333333333336,46526.916666666664
2025-01-03 08:00:00,71263.0,8,0.8660254037844387,-0.4999999999999998,4,0,1,unknown,76853.0,74826.0,56723.0,46647.25
2025-01-03 09:00:00,80325.0,9,0.7071067811865476,-0.7071067811865475,4,0,1,unknown,71263.0,76154.0,68266.66666666667,47427.083333333336
2025-01-03 10:00:00,85284.0,10,0.49999999999999994,-0.8660254037844387,4,0,1,unknown,80325.0,82258.0,76147.0,49427.833333333336
2025-01-03 11:00:00,94775.0,11,0.258819045102521,-0.9659258262890682,4,0,1,unknown,85284.0,88190.0,78957.33333333333,51993.333333333336
2025-01-03 12:00:00,97647.0,12,1.2246467991473532e-16,-1.0,4,0,1,unknown,94775.0,90826.0,86794.66666666667,56149.333333333336
2025-01-03 13:00:00,100026.0,13,-0.2588190451025208,-0.9659258262890683,4,0,1,unknown,97647.0,90416.0,92568.66666666667,60480.666666666664
2025-01-03 14:00:00,105611.0,14,-0.4999999999999997,-0.8660254037844388,4,0,1,unknown,100026.0,95921.0,97482.66666666667,65758.75
2025-01-03 15:00:00,103436.0,15,-0.7071067811865471,-0.7071067811865479,4,0,1,unknown,105611.0,99841.0,101094.66666666667,71490.75
2025-01-03 16:00:00,103491.0,16,-0.8660254037844385,-0.5000000000000004,4,0,1,unknown,103436.0,105444.0,103024.33333333333,78060.08333333333
2025-01-03 17:00:00,114322.0,17,-0.9659258262890683,-0.25881904510252063,4,0,1,unknown,103491.0,102519.0,104179.33333333333,84335.58333333333
2025-01-03 18:00:00,106739.0,18,-1.0,-1.8369701987210297e-16,4,0,1,unknown,114322.0,90943.0,107083.0,90809.75
2025-01-03 19:00:00,101901.0,19,-0.9659258262890684,0.2588190451025203,4,0,1,unknown,106739.0,75409.0,108184.0,94981.0
2025-01-03 20:00:00,80384.0,20,-0.8660254037844386,0.5000000000000001,4,0,1,unknown,101901.0,61905.0,107654.0,97068.33333333333
2025-01-03 21:00:00,68292.0,21,-0.7071067811865477,0.7071067811865474,4,0,1,unknown,80384.0,56316.0,96341.33333333333,97828.41666666667
2025-01-03 22:00:00,65867.0,22,-0.5000000000000004,0.8660254037844384,4,0,1,unknown,68292.0,54498.0,83525.66666666667,96825.66666666667
2025-01-03 23:00:00,45459.0,23,-0.25881904510252157,0.9659258262890681,4,0,1,unknown,65867.0,44903.0,71514.33333333333,95207.58333333333
2025-01-04 00:00:00,36551.0,0,0.0,1.0,5,1,1,unknown,45459.0,45671.0,59872.666666666664,91097.91666666667
2025-01-04 01:00:00,33837.0,1,0.25881904510252074,0.9659258262890683,5,1,1,unknown,36551.0,36689.0,49292.333333333336,86006.58333333333
2025-01-04 02:00:00,27203.0,2,0.49999999999999994,0.8660254037844387,5,1,1,unknown,33837.0,36827.0,38615.666666666664,80490.83333333333
2025-01-04 03:00:00,25664.0,3,0.7071067811865476,0.7071067811865476,5,1,1,unknown,27203.0,24604.0,32530.333333333332,73956.83333333333
2025-01-04 04:00:00,34606.0,4,0.8660254037844386,0.5000000000000001,5,1,1,unknown,25664.0,28185.0,28901.333333333332,67475.83333333333
2025-01-04 05:00:00,34761.0,5,0.9659258262890683,0.25881904510252074,5,1,1,unknown,34606.0,36632.0,29157.666666666668,61735.416666666664
2025-01-04 06:00:00,37389.0,6,1.0,6.123233995736766e-17,5,1,1,unknown,34761.0,56684.0,31677.0,55105.333333333336
2025-01-04 07:00:00,47005.0,7,0.9659258262890683,-0.25881904510252063,5,1,1,unknown,37389.0,76853.0,35585.333333333336,49326.166666666664
2025-01-04 08:00:00,38430.0,8,0.8660254037844387,-0.4999999999999998,5,1,1,unknown,47005.0,71263.0,39718.333333333336,44751.5
2025-01-04 09:00:00,56258.0,9,0.7071067811865476,-0.7071067811865475,5,1,1,unknown,38430.0,80325.0,40941.333333333336,41255.333333333336
2025-01-04 10:00:00,64624.0,10,0.49999999999999994,-0.8660254037844387,5,1,1,unknown,56258.0,85284.0,47231.0,40252.5
2025-01-04 11:00:00,78040.0,11,0.258819045102521,-0.9659258262890682,5,1,1,unknown,64624.0,94775.0,53104.0,40148.916666666664
2025-01-04 12:00:00,84137.0,12,1.2246467991473532e-16,-1.0,5,1,1,unknown,78040.0,97647.0,66307.33333333333,42864.0
2025-01-04 13:00:00,89912.0,13,-0.2588190451025208,-0.9659258262890683,5,1,1,unknown,84137.0,100026.0,75600.33333333333,46829.5
2025-01-04 14:00:00,92313.0,14,-0.4999999999999997,-0.8660254037844388,5,1,1,unknown,89912.0,105611.0,84029.66666666667,51502.416666666664
2025-01-04 15:00:00,93169.0,15,-0.7071067811865471,-0.7071067811865479,5,1,1,unknown,92313.0,103436.0,88787.33333333333,56928.25
2025-01-04 16:00:00,90571.0,16,-0.8660254037844385,-0.5000000000000004,5,1,1,unknown,93169.0,103491.0,91798.0,62553.666666666664
2025-01-04 17:00:00,105360.0,17,-0.9659258262890683,-0.25881904510252063,5,1,1,unknown,90571.0,114322.0,92017.66666666667,67217.41666666667
2025-01-04 18:00:00,95302.0,18,-1.0,-1.8369701987210297e-16,5,1,1,unknown,105360.0,106739.0,96366.66666666667,73100.66666666667
2025-01-04 19:00:00,93252.0,19,-0.9659258262890684,0.2588190451025203,5,1,1,unknown,95302.0,101901.0,97077.66666666667,77926.75
2025-01-04 20:00:00,85093.0,20,-0.8660254037844386,0.5000000000000001,5,1,1,unknown,93252.0,80384.0,97971.33333333333,81780.66666666667
2025-01-04 21:00:00,73023.0,21,-0.7071067811865477,0.7071067811865474,5,1,1,unknown,85093.0,68292.0,91215.66666666667,85669.25
2025-01-04 22:00:00,64670.0,22,-0.5000000000000004,0.8660254037844384,5,1,1,unknown,73023.0,65867.0,83789.33333333333,87066.33333333333
2025-01-04 23:00:00,61486.0,23,-0.25881904510252157,0.9659258262890681,5,1,1,unknown,64670.0,45459.0,74262.0,87070.16666666667
2025-01-05 00:00:00,49186.0,0,0.0,1.0,6,1,1,unknown,61486.0,36551.0,66393.0,85690.66666666667
2025-01-05 01:00:00,53991.0,1,0.25881904510252074,0.9659258262890683,6,1,1,unknown,49186.0,33837.0,58447.333333333336,82778.08333333333
2025-01-05 02:00:00,38931.0,2,0.49999999999999994,0.8660254037844387,6,1,1,unknown,53991.0,27203.0,54887.666666666664,79784.66666666667
2025-01-05 03:00:00,34703.0,3,0.7071067811865476,0.7071067811865476,6,1,1,unknown,38931.0,25664.0,47369.333333333336,75336.16666666667
2025-01-05 04:00:00,36844.0,4,0.8660254037844386,0.5000000000000001,6,1,1,unknown,34703.0,34606.0,42541.666666666664,70464.0
2025-01-05 05:00:00,34940.0,5,0.9659258262890683,0.25881904510252074,6,1,1,unknown,36844.0,34761.0,36826.0,65986.75
2025-01-05 06:00:00,35890.0,6,1.0,6.123233995736766e-17,6,1,1,unknown,34940.0,37389.0,35495.666666666664,60118.416666666664
2025-01-05 07:00:00,34720.0,7,0.9659258262890683,-0.25881904510252063,6,1,1,unknown,35890.0,47005.0,35891.333333333336,55167.416666666664
2025-01-05 08:00:00,20457.0,8,0.8660254037844387,-0.4999999999999998,6,1,1,unknown,34720.0,38430.0,35183.333333333336,50289.75
2025-01-05 09:00:00,34764.0,9,0.7071067811865476,-0.7071067811865475,6,1,1,unknown,20457.0,56258.0,30355.666666666668,44903.416666666664
2025-01-05 10:00:00,39208.0,10,0.49999999999999994,-0.8660254037844387,6,1,1,unknown,34764.0,64624.0,29980.333333333332,41715.166666666664
2025-01-05 11:00:00,44838.0,11,0.258819045102521,-0.9659258262890682,6,1,1,unknown,39208.0,78040.0,31476.333333333332,39593.333333333336
2025-01-05 12:00:00,54711.0,12,1.2246467991473532e-16,-1.0,6,1,1,unknown,44838.0,84137.0,39603.333333333336,38206.0
2025-01-05 13:00:00,61567.0,13,-0.2588190451025208,-0.9659258262890683,6,1,1,unknown,54711.0,89912.0,46252.333333333336,38666.416666666664
2025-01-05 14:00:00,65728.0,14,-0.4999999999999997,-0.8660254037844388,6,1,1,unknown,61567.0,92313.0,53705.333333333336,39297.75
2025-01-05 15:00:00,67918.0,15,-0.7071067811865471,-0.7071067811865479,6,1,1,unknown,65728.0,93169.0,60668.666666666664,41530.833333333336
2025-01-05 16:00:00,68821.0,16,-0.8660254037844385,-0.5000000000000004,6,1,1,unknown,67918.0,90571.0,65071.0,44298.75
2025-01-05 17:00:00,82991.0,17,-0.9659258262890683,-0.25881904510252063,6,1,1,unknown,68821.0,105360.0,67489.0,46963.5
2025-01-05 18:00:00,77134.0,18,-1.0,-1.8369701987210297e-16,6,1,1,unknown,82991.0,95302.0,73243.33333333333,50967.75
2025-01-05 19:00:00,68865.0,19,-0.9659258262890684,0.2588190451025203,6,1,1,unknown,77134.0,93252.0,76315.33333333333,54404.75
2025-01-05 20:00:00,55693.0,20,-0.8660254037844386,0.5000000000000001,6,1,1,unknown,68865.0,85093.0,76330.0,57250.166666666664
2025-01-05 21:00:00,54352.0,21,-0.7071067811865477,0.7071067811865474,6,1,1,unknown,55693.0,73023.0,67230.66666666667,60186.5
2025-01-05 22:00:00,42954.0,22,-0.5000000000000004,0.8660254037844384,6,1,1,unknown,54352.0,64670.0,59636.666666666664,61818.833333333336
2025-01-05 23:00:00,28791.0,23,-0.25881904510252157,0.9659258262890681,6,1,1,unknown,42954.0,61486.0,50999.666666666664,62131.0
2025-01-06 00:00:00,20167.0,0,0.0,1.0,0,0,1,unknown,28791.0,49186.0,42032.333333333336,60793.75
2025-01-06 01:00:00,20843.0,1,0.25881904510252074,0.9659258262890683,0,0,1,unknown,20167.0,53991.0,30637.333333333332,57915.083333333336
2025-01-06 02:00:00,16955.0,2,0.49999999999999994,0.8660254037844387,0,0,1,unknown,20843.0,38931.0,23267.0,54521.416666666664
2025-01-06 03:00:00,21616.0,3,0.7071067811865476,0.7071067811865476,0,0,1,unknown,16955.0,34703.0,19321.666666666668,50457.0
2025-01-06 04:00:00,20028.0,4,0.8660254037844386,0.5000000000000001,0,0,1,unknown,21616.0,36844.0,19804.666666666668,46598.5
2025-01-06 05:00:00,48743.0,5,0.9659258262890683,0.25881904510252074,0,0,1,unknown,20028.0,34940.0,19533.0,42532.416666666664
2025-01-06 06:00:00,73358.0,6,1.0,6.123233995736766e-17,0,0,1,unknown,48743.0,35890.0,30129.0,39678.416666666664
2025-01-06 07:00:00,99152.0,7,0.9659258262890683,-0.25881904510252063,0,0,1,unknown,73358.0,34720.0,47376.333333333336,39363.75
2025-01-06 08:00:00,93422.0,8,0.8660254037844387,-0.4999999999999998,0,0,1,unknown,99152.0,20457.0,73751.0,41887.666666666664
2025-01-06 09:00:00,90067.0,9,0.7071067811865476,-0.7071067811865475,0,0,1,unknown,93422.0,34764.0,88644.0,45031.75
2025-01-06 10:00:00,96209.0,10,0.49999999999999994,-0.8660254037844387,0,0,1,unknown,90067.0,39208.0,94213.66666666667,48008.0
2025-01-06 11:00:00,97181.0,11,0.258819045102521,-0.9659258262890682,0,0,1,unknown,96209.0,44838.0,93232.66666666667,52445.916666666664
2025-01-06 12:00:00,106106.0,12,1.2246467991473532e-16,-1.0,0,0,1,unknown,97181.0,54711.0,94485.66666666667,58145.083333333336
2025-01-06 13:00:00,106443.0,13,-0.2588190451025208,-0.9659258262890683,0,0,1,unknown,106106.0,61567.0,99832.0,65306.666666666664
2025-01-06 14:00:00,111125.0,14,-0.4999999999999997,-0.8660254037844388,0,0,1,unknown,106443.0,65728.0,103243.33333333333,72440.0
2025-01-06 15:00:00,119539.0,15,-0.7071067811865471,-0.7071067811865479,0,0,1,unknown,111125.0,67918.0,107891.33333333333,80287.5
2025-01-06 16:00:00,125507.0,16,-0.8660254037844385,-0.5000000000000004,0,0,1,unknown,119539.0,68821.0,112369.0,88447.75
2025-01-06 17:00:00,126100.0,17,-0.9659258262890683,-0.25881904510252063,0,0,1,unknown,125507.0,82991.0,118723.66666666667,97237.66666666667
2025-01-06 18:00:00,105991.0,18,-1.0,-1.8369701987210297e-16,0,0,1,unknown,126100.0,77134.0,123715.33333333333,103684.08333333333
2025-01-06 19:00:00,89099.0,19,-0.9659258262890684,0.2588190451025203,0,0,1,unknown,105991.0,68865.0,119199.33333333333,106403.5
2025-01-06 20:00:00,83729.0,20,-0.8660254037844386,0.5000000000000001,0,0,1,unknown,89099.0,55693.0,107063.33333333333,105565.75
2025-01-06 21:00:00,70064.0,21,-0.7071067811865477,0.7071067811865474,0,0,1,unknown,83729.0,54352.0,92939.66666666667,104758.0
2025-01-06 22:00:00,60260.0,22,-0.5000000000000004,0.8660254037844384,0,0,1,unknown,70064.0,42954.0,80964.0,103091.08333333333
2025-01-06 23:00:00,39525.0,23,-0.25881904510252157,0.9659258262890681,0,0,1,unknown,60260.0,28791.0,71351.0,100095.33333333333
2025-01-07 00:00:00,32088.0,0,0.0,1.0,1,0,1,unknown,39525.0,20167.0,56616.333333333336,95290.66666666667
2025-01-07 01:00:00,26331.0,1,0.25881904510252074,0.9659258262890683,1,0,1,unknown,32088.0,20843.0,43957.666666666664,89122.5
2025-01-07 02:00:00,24591.0,2,0.49999999999999994,0.8660254037844387,1,0,1,unknown,26331.0,16955.0,32648.0,82446.5
2025-01-07 03:00:00,23385.0,3,0.7071067811865476,0.7071067811865476,1,0,1,unknown,24591.0,21616.0,27670.0,75235.33333333333
2025-01-07 04:00:00,29819.0,4,0.8660254037844386,0.5000000000000001,1,0,1,unknown,23385.0,20028.0,24769.0,67222.5
2025-01-07 05:00:00,50516.0,5,0.9659258262890683,0.25881904510252074,1,0,1,unknown,29819.0,48743.0,25931.666666666668,59248.5
2025-01-07 06:00:00,83166.0,6,1.0,6.123233995736766e-17,1,0,1,unknown,50516.0,73358.0,34573.333333333336,52949.833333333336
2025-01-07 07:00:00,105235.0,7,0.9659258262890683,-0.25881904510252063,1,0,1,unknown,83166.0,99152.0,54500.333333333336,51047.75
2025-01-07 08:00:00,96812.0,8,0.8660254037844387,-0.4999999999999998,1,0,1,unknown,105235.0,93422.0,79639.0,52392.416666666664
2025-01-07 09:00:00,89934.0,9,0.7071067811865476,-0.7071067811865475,1,0,1,unknown,96812.0,90067.0,95071.0,53482.666666666664
2025-01-07 10:00:00,91511.0,10,0.49999999999999994,-0.8660254037844387,1,0,1,unknown,89934.0,96209.0,97327.0,55138.5
2025-01-07 11:00:00,93340.0,11,0.258819045102521,-0.9659258262890682,1,0,1,unknown,91511.0,97181.0,92752.33333333333,57742.75
2025-01-07 12:00:00,94808.0,12,1.2246467991473532e-16,-1.0,1,0,1,unknown,93340.0,106106.0,91595.0,62227.333333333336
2025-01-07 13:00:00,101540.0,13,-0.2588190451025208,-0.9659258262890683,1,0,1,unknown,94808.0,106443.0,93219.66666666667,67454.0
2025-01-07 14:00:00,107001.0,14,-0.4999999999999997,-0.8660254037844388,1,0,1,unknown,101540.0,111125.0,96562.66666666667,73721.41666666667
2025-01-07 15:00:00,115246.0,15,-0.7071067811865471,-0.7071067811865479,1,0,1,unknown,107001.0,119539.0,101116.33333333333,80588.91666666667
2025-01-07 16:00:00,120570.0,16,-0.8660254037844385,-0.5000000000000004,1,0,1,unknown,115246.0,125507.0,107929.0,88244.0
2025-01-07 17:00:00,125723.0,17,-0.9659258262890683,-0.25881904510252063,1,0,1,unknown,120570.0,126100.0,114272.33333333333,95806.58333333333
2025-01-07 18:00:00,111568.0,18,-1.0,-1.8369701987210297e-16,1,0,1,unknown,125723.0,105991.0,120513.0,102073.83333333333
2025-01-07 19:00:00,85163.0,19,-0.9659258262890684,0.2588190451025203,1,0,1,unknown,111568.0,89099.0,119287.0,104440.66666666667
2025-01-07 20:00:00,75521.0,20,-0.8660254037844386,0.5000000000000001,1,0,1,unknown,85163.0,83729.0,107484.66666666667,102768.0
2025-01-07 21:00:00,65708.0,21,-0.7071067811865477,0.7071067811865474,1,0,1,unknown,75521.0,70064.0,90750.66666666667,100993.75
2025-01-07 22:00:00,63212.0,22,-0.5000000000000004,0.8660254037844384,1,0,1,unknown,65708.0,60260.0,75464.0,98974.91666666667
2025-01-07 23:00:00,45191.0,23,-0.25881904510252157,0.9659258262890681,1,0,1,unknown,63212.0,39525.0,68147.0,96616.66666666667
2025-01-08 00:00:00,34115.0,0,0.0,1.0,2,0,1,unknown,45191.0,32088.0,58037.0,92604.25
2025-01-08 01:00:00,29100.0,1,0.25881904510252074,0.9659258262890683,2,0,1,unknown,34115.0,26331.0,47506.0,87546.5
2025-01-08 02:00:00,28437.0,2,0.49999999999999994,0.8660254037844387,2,0,1,unknown,29100.0,24591.0,36135.333333333336,81509.83333333333
2025-01-08 03:00:00,24467.0,3,0.7071067811865476,0.7071067811865476,2,0,1,unknown,28437.0,23385.0,30550.666666666668,74962.83333333333
2025-01-08 04:00:00,39706.0,4,0.8660254037844386,0.5000000000000001,2,0,1,unknown,24467.0,29819.0,27334.666666666668,67397.91666666667
2025-01-08 05:00:00,53653.0,5,0.9659258262890683,0.25881904510252074,2,0,1,unknown,39706.0,50516.0,30870.0,60659.25
2025-01-08 06:00:00,85392.0,6,1.0,6.123233995736766e-17,2,0,1,unknown,53653.0,83166.0,39275.333333333336,54653.416666666664
2025-01-08 07:00:00,107948.0,7,0.9659258262890683,-0.25881904510252063,2,0,1,unknown,85392.0,105235.0,59583.666666666664,52472.083333333336
2025-01-08 08:00:00,97322.0,8,0.8660254037844387,-0.4999999999999998,2,0,1,unknown,107948.0,96812.0,82331.0,54370.833333333336
2025-01-08 09:00:00,86992.0,9,0.7071067811865476,-0.7071067811865475,2,0,1,unknown,97322.0,89934.0,96887.33333333333,56187.583333333336
2025-01-08 10:00:00,86295.0,10,0.49999999999999994,-0.8660254037844387,2,0,1,unknown,86992.0,91511.0,97420.66666666667,57961.25
2025-01-08 11:00:00,88300.0,11,0.258819045102521,-0.9659258262890682,2,0,1,unknown,86295.0,93340.0,90203.0,59884.833333333336
2025-01-08 12:00:00,91553.0,12,1.2246467991473532e-16,-1.0,2,0,1,unknown,88300.0,94808.0,87195.66666666667,63477.25
2025-01-08 13:00:00,97133.0,13,-0.2588190451025208,-0.9659258262890683,2,0,1,unknown,91553.0,101540.0,88716.0,68263.75
2025-01-08 14:00:00,102110.0,14,-0.4999999999999997,-0.8660254037844388,2,0,1,unknown,97133.0,107001.0,92328.66666666667,73933.16666666667
2025-01-08 15:00:00,111322.0,15,-0.7071067811865471,-0.7071067811865479,2,0,1,unknown,102110.0,115246.0,96932.0,80072.58333333333
2025-01-08 16:00:00,114826.0,16,-0.8660254037844385,-0.5000000000000004,2,0,1,unknown,111322.0,120570.0,103521.66666666667,87310.5
2025-01-08 17:00:00,119467.0,17,-0.9659258262890683,-0.25881904510252063,2,0,1,unknown,114826.0,125723.0,109419.33333333333,93570.5
2025-01-08 18:00:00,110077.0,18,-1.0,-1.8369701987210297e-16,2,0,1,unknown,119467.0,111568.0,115205.0,99055.0
2025-01-08 19:00:00,90699.0,19,-0.9659258262890684,0.2588190451025203,2,0,1,unknown,110077.0,85163.0,114790.0,101112.08333333333
2025-01-08 20:00:00,82046.0,20,-0.8660254037844386,0.5000000000000001,2,0,1,unknown,90699.0,75521.0,106747.66666666667,99674.66666666667
2025-01-08 21:00:00,79097.0,21,-0.7071067811865477,0.7071067811865474,2,0,1,unknown,82046.0,65708.0,94274.0,98401.66666666667
2025-01-08 22:00:00,60527.0,22,-0.5000000000000004,0.8660254037844384,2,0,1,unknown,79097.0,63212.0,83947.33333333333,97743.75
2025-01-08 23:00:00,61769.0,23,-0.25881904510252157,0.9659258262890681,2,0,1,unknown,60527.0,45191.0,73890.0,95596.41666666667
2025-01-09 00:00:00,55541.0,0,0.0,1.0,3,0,1,unknown,61769.0,34115.0,67131.0,93385.5
2025-01-09 01:00:00,49932.0,1,0.25881904510252074,0.9659258262890683,3,0,1,unknown,55541.0,29100.0,59279.0,90384.5
2025-01-09 02:00:00,49023.0,2,0.49999999999999994,0.8660254037844387,3,0,1,unknown,49932.0,28437.0,55747.333333333336,86451.08333333333
2025-01-09 03:00:00,33747.0,3,0.7071067811865476,0.7071067811865476,3,0,1,unknown,49023.0,24467.0,51498.666666666664,82027.16666666667
2025-01-09 04:00:00,40259.0,4,0.8660254037844386,0.5000000000000001,3,0,1,unknown,33747.0,39706.0,44234.0,75562.58333333333
2025-01-09 05:00:00,60219.0,5,0.9659258262890683,0.25881904510252074,3,0,1,unknown,40259.0,53653.0,41009.666666666664,69348.66666666667
2025-01-09 06:00:00,84256.0,6,1.0,6.123233995736766e-17,3,0,1,unknown,60219.0,85392.0,44741.666666666664,64411.333333333336
2025-01-09 07:00:00,101759.0,7,0.9659258262890683,-0.25881904510252063,3,0,1,unknown,84256.0,107948.0,61578.0,62259.583333333336
2025-01-09 08:00:00,99958.0,8,0.8660254037844387,-0.4999999999999998,3,0,1,unknown,101759.0,97322.0,82078.0,63181.25
2025-01-09 09:00:00,93446.0,9,0.7071067811865476,-0.7071067811865475,3,0,1,unknown,99958.0,86992.0,95324.33333333333,64673.916666666664
2025-01-09 10:00:00,94831.0,10,0.49999999999999994,-0.8660254037844387,3,0,1,unknown,93446.0,86295.0,98387.66666666667,65869.66666666667
2025-01-09 11:00:00,93641.0,11,0.258819045102521,-0.9659258262890682,3,0,1,unknown,94831.0,88300.0,96078.33333333333,68728.33333333333
2025-01-09 12:00:00,96434.0,12,1.2246467991473532e-16,-1.0,3,0,1,unknown,93641.0,91553.0,93972.66666666667,71384.33333333333
2025-01-09 13:00:00,96527.0,13,-0.2588190451025208,-0.9659258262890683,3,0,1,unknown,96434.0,97133.0,94968.66666666667,74792.08333333333
2025-01-09 14:00:00,104456.0,14,-0.4999999999999997,-0.8660254037844388,3,0,1,unknown,96527.0,102110.0,95534.0,78675.0
2025-01-09 15:00:00,113874.0,15,-0.7071067811865471,-0.7071067811865479,3,0,1,unknown,104456.0,111322.0,99139.0,83294.41666666667
2025-01-09 16:00:00,119768.0,16,-0.8660254037844385,-0.5000000000000004,3,0,1,unknown,113874.0,114826.0,104952.33333333333,89971.66666666667
2025-01-09 17:00:00,123943.0,17,-0.9659258262890683,-0.25881904510252063,3,0,1,unknown,119768.0,119467.0,112699.33333333333,96597.41666666667
2025-01-09 18:00:00,117701.0,18,-1.0,-1.8369701987210297e-16,3,0,1,unknown,123943.0,110077.0,119195.0,101907.75
2025-01-09 19:00:00,94032.0,19,-0.9659258262890684,0.2588190451025203,3,0,1,unknown,117701.0,90699.0,120470.66666666667,104694.83333333333
2025-01-09 20:00:00,79219.0,20,-0.8660254037844386,0.5000000000000001,3,0,1,unknown,94032.0,82046.0,111892.0,104050.91666666667
2025-01-09 21:00:00,79109.0,21,-0.7071067811865477,0.7071067811865474,3,0,1,unknown,79219.0,79097.0,96984.0,102322.66666666667
2025-01-09 22:00:00,74581.0,22,-0.5000000000000004,0.8660254037844384,3,0,1,unknown,79109.0,60527.0,84120.0,101127.91666666667
2025-01-09 23:00:00,49030.0,23,-0.25881904510252157,0.9659258262890681,3,0,1,unknown,74581.0,61769.0,77636.33333333333,99440.41666666667
2025-01-10 00:00:00,39885.0,0,0.0,1.0,4,0,1,unknown,49030.0,55541.0,67573.33333333333,95722.83333333333
